timestamp,peou_navigation_1,peou_navigation_2,peou_learning_1,peou_learning_2,peou_instructions_1,peou_instructions_2,peou_response_1,peou_response_2,peou_error_1,peou_error_2,pu_product_1,pu_product_2,pu_convenience_1,pu_convenience_2,pu_cost_1,pu_cost_2,pu_info_1,pu_info_2,pu_personalization_1,pu_personalization_2,sa_privacy_1,sa_privacy_2,sa_payment_1,sa_payment_2,sa_policy_1,sa_policy_2,si_wom_1,si_wom_2,si_social_media_1,si_social_media_2,si_reviews_1,si_reviews_2,si_social_proof_1,si_social_proof_2,si_normative_1,si_normative_2,si_sharing_1,si_sharing_2,att_positive_1,att_positive_2,risk_security_1,risk_authenticity_1,opi_satisfaction,opi_behavior_change,opi_convenience,opi_value,gecp_,gecp_ali_express,gecp_amazon,gecp_ebay,gecp_instagram_stores,gecp_keels,gecp_lassanacom,gecp_online_clothing_stores,gecp_pickme,gecp_shein,gecp_stronglk,gecp_books_and_electronics,gecp_wishque,gecp_aliexpress,gecp_darazlk,gecp_https:__slbookslk_,gecp_ikmanlk,gecp_kaprukacom,gecp_takaslk,gecp_wowlk,sos_automobile_,sos_automobile_ikmanlk,sos_automobile_toyota,sos_automobile_amazon,sos_automobile_autolankacom,sos_automobile_lankavechiclecom,sos_automobile_patpatlk,sos_automobile_pricelankalk,sos_automobile_riyasewanalk,op_,op_nearby,op_pharmacy,op_union_chemist,op_ceymedlk,op_epharmalk,op_healthgurdlk,op_healthnetlk,op_onlinepharmacylk,fabr_,fabr_amanthe,fabr_carlo_clothing,fabr_chenara_dodge,fabr_didn’t_used,fabr_gflock,fabr_kynd_fashion,fabr_kelly_felder,fabr_moods,fabr_moose,fabr_nills,fabr_nolimitlk___gflocklk,fabr_noorareedlk,fabr_s&s,fabr_spring_and_summer,fabr_tharshana_and_insta_shops,fabr_zigzaglk,fabr_carnage,fabr_dsi,fabr_fashionbuglk,fabr_kaprukacom_fashion,fabr_midnightdivascom,fabr_mimosa,fabr_odellk,fabr_thilakawardanalk,gds_,gds_cargillis_food_city,gds_cargillsonlinecom,gds_glomark,gds_keels,gds_arpicolk,gds_cinnamonhotelcom,gds_glomarklk,gds_keellssuperlk,gds_pickmefoodscom,gds_ubereatscom,gender_encoded,age_encoded,marital_status_encoded,used_online_shopping_encoded,prof_employed_(full_time),prof_employed_(part_time),prof_jobless,prof_self_employed___entrepreneur,prof_student,prof_unemployed,education_encoded,opi_purchased?,op_None,fabr_None,gds_None,sos_automobile_None
2023-11-12 05:02:19.515,2,3,2,2,2,3,2,2,2,2,4,4,4,4,4,5,5,4,5,5,4,4,4,5,5,4,5,5,4,5,4,5,5,5,4,5,4,4,5,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2023-11-12 05:15:19.110,4,3,4,4,4,4,3,2,2,2,3,4,4,3,3,3,2,2,3,3,2,2,3,2,3,2,4,3,3,2,3,3,2,2,2,1,4,3,3,4,4,3,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0
2023-11-12 05:37:07.324,4,4,4,3,4,4,4,3,4,2,4,3,4,4,4,4,2,2,4,4,3,3,3,3,3,3,4,3,3,2,4,4,3,3,3,2,2,2,3,3,4,4,4,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0
2023-11-12 06:07:43.583,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 06:25:41.546,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2023-11-12 07:31:22.086,4,3,4,3,3,4,3,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0
2023-11-12 07:35:18.164,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 07:47:23.996,4,4,4,4,4,5,4,3,2,2,4,4,4,4,4,1,3,4,4,3,3,3,4,3,4,3,3,4,4,4,4,4,2,2,3,1,4,4,4,3,3,4,4,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0
2023-11-12 09:46:47.560,3,3,3,3,2,3,3,2,3,2,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,4,4,4,4,4,4,4,3,2,3,3,3,4,4,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0
2023-11-12 10:47:11.847,4,4,5,4,4,3,2,3,3,2,4,3,5,4,3,4,3,4,4,4,4,4,4,5,5,4,3,3,4,4,5,5,3,3,4,2,3,4,4,5,4,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 12:32:06.039,5,4,4,4,3,4,4,4,3,4,4,5,4,4,3,3,3,3,4,3,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 12:53:38.358,4,4,4,4,4,4,2,2,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,2,2,4,4,2,2,2,2,4,4,4,4,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 13:06:02.010,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,2,2,3,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0
2023-11-12 13:11:48.987,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,5,4,4,3,3,3,3,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0
2023-11-12 13:23:29.361,4,4,4,4,4,3,2,2,2,2,4,3,5,5,2,3,3,4,3,2,3,2,2,4,2,2,4,4,4,3,5,5,4,4,2,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0
2023-11-12 15:04:40.244,3,3,3,3,3,3,2,2,3,2,2,2,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0
2023-11-12 16:22:21.393,5,5,5,3,5,5,4,4,4,4,5,4,4,5,3,2,4,5,4,4,4,4,4,4,4,4,3,5,4,5,5,5,4,4,4,3,5,5,4,3,5,5,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,6,0,0,0,0,0
2023-11-12 16:23:21.586,5,5,5,5,5,5,4,4,4,4,3,4,4,4,3,2,3,5,4,3,4,3,4,3,3,3,4,4,4,5,5,5,3,2,3,1,4,4,4,4,5,4,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 16:25:15.515,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,4,1,0,0,0,0
2023-11-12 16:55:11.849,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0
2023-11-12 16:58:27.477,4,4,5,5,5,5,4,3,3,5,4,3,5,5,2,3,3,4,3,3,4,4,4,4,3,3,5,5,3,4,5,5,5,4,4,3,5,5,4,5,5,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,6,1,0,0,0,0
2023-11-12 17:42:47.583,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2023-11-12 18:24:35.590,5,3,4,4,4,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,6,1,0,0,0,0
2023-11-12 18:30:18.704,4,3,4,4,4,5,4,3,3,3,3,3,5,4,3,3,4,4,4,3,3,4,4,4,3,4,4,5,3,3,5,5,4,3,3,3,2,3,3,3,3,3,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0
2023-11-12 19:20:42.049,5,4,4,4,4,5,3,3,3,4,5,4,5,5,5,3,4,4,4,5,5,2,4,3,3,4,5,5,4,3,4,4,4,3,3,4,4,3,5,5,3,5,3,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,4,1,1,0,0,1
2023-11-12 19:30:35.181,4,4,4,1,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 19:31:39.596,4,4,4,5,5,5,5,3,4,5,5,5,5,4,4,3,2,4,5,4,3,5,4,5,3,3,5,5,4,4,5,5,4,5,4,3,5,4,5,5,5,5,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,5,1,0,0,0,0
2023-11-12 19:37:51.897,3,3,4,5,3,4,2,1,3,3,2,2,2,4,2,2,2,3,3,2,3,2,2,2,2,3,3,4,3,3,3,3,4,4,4,2,3,2,1,2,2,2,5,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0
2023-11-12 19:48:39.504,4,4,4,3,4,2,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4,4,3,3,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 20:04:21.380,4,4,4,4,4,4,3,2,3,2,4,4,4,4,5,3,4,4,5,3,4,4,4,5,4,3,4,4,4,4,5,5,4,3,3,3,5,5,5,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 21:04:07.595,3,3,4,4,4,5,4,3,3,5,5,4,5,4,4,5,5,3,3,4,4,3,5,5,5,5,4,4,5,4,5,5,2,2,3,1,5,3,5,5,5,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,3,1,0,0,0,0
2023-11-12 21:09:02.678,1,3,2,1,3,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,4,2,2,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 21:10:49.397,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,3,3,4,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-12 21:26:11.803,4,4,4,4,3,4,4,2,3,3,3,4,4,4,4,3,3,3,3,3,5,4,4,4,4,4,3,3,4,4,4,5,3,3,3,2,4,4,4,3,3,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2,1,0,0,0,0
2023-11-12 22:16:14.978,4,3,4,3,4,4,4,3,4,4,2,3,4,4,4,3,3,4,3,3,3,3,4,4,3,3,2,4,4,3,4,4,2,2,3,2,3,3,4,4,5,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:02.345,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:02.743,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:03.304,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:03.717,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:04.613,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:05.291,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:06.214,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:06.933,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2023-11-13 00:15:07.642,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,3,4,4,5,5,4,4,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
